  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\to_thread.py", line 33, in run_sync
    return await get_asynclib().run_sync_in_worker_thread(
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 877, in run_sync_in_worker_thread
    return await future
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 807, in run
    result = context.run(func, *args)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 174, in _insert_sync
    obj = self.model_view.model()
TypeError: __init__() missing 1 required positional argument: 'user_id'
2023-06-27:21:44:50,288 ERROR    [application.py:516] __init__() missing 1 required positional argument: 'user_id'
Traceback (most recent call last):
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\application.py", line 514, in create
    obj = await model_view.insert_model(form.data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\models.py", line 1028, in insert_model
    return await Query(self).insert(data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 205, in insert
    return await anyio.to_thread.run_sync(self._insert_sync, data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\to_thread.py", line 33, in run_sync
    return await get_asynclib().run_sync_in_worker_thread(
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 877, in run_sync_in_worker_thread
    return await future
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 807, in run
    result = context.run(func, *args)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 174, in _insert_sync
    obj = self.model_view.model()
TypeError: __init__() missing 1 required positional argument: 'user_id'
2023-06-27:21:44:50,438 ERROR    [application.py:516] __init__() missing 1 required positional argument: 'user_id'
Traceback (most recent call last):
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\application.py", line 514, in create
    obj = await model_view.insert_model(form.data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\models.py", line 1028, in insert_model
    return await Query(self).insert(data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 205, in insert
    return await anyio.to_thread.run_sync(self._insert_sync, data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\to_thread.py", line 33, in run_sync
    return await get_asynclib().run_sync_in_worker_thread(
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 877, in run_sync_in_worker_thread
    return await future
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 807, in run
    result = context.run(func, *args)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 174, in _insert_sync
    obj = self.model_view.model()
TypeError: __init__() missing 1 required positional argument: 'user_id'
2023-06-27:21:44:50,611 ERROR    [application.py:516] __init__() missing 1 required positional argument: 'user_id'
Traceback (most recent call last):
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\application.py", line 514, in create
    obj = await model_view.insert_model(form.data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\models.py", line 1028, in insert_model
    return await Query(self).insert(data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 205, in insert
    return await anyio.to_thread.run_sync(self._insert_sync, data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\to_thread.py", line 33, in run_sync
    return await get_asynclib().run_sync_in_worker_thread(
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 877, in run_sync_in_worker_thread
    return await future
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 807, in run
    result = context.run(func, *args)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 174, in _insert_sync
    obj = self.model_view.model()
TypeError: __init__() missing 1 required positional argument: 'user_id'
2023-06-27:21:44:50,773 ERROR    [application.py:516] __init__() missing 1 required positional argument: 'user_id'
Traceback (most recent call last):
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\application.py", line 514, in create
    obj = await model_view.insert_model(form.data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\models.py", line 1028, in insert_model
    return await Query(self).insert(data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 205, in insert
    return await anyio.to_thread.run_sync(self._insert_sync, data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\to_thread.py", line 33, in run_sync
    return await get_asynclib().run_sync_in_worker_thread(
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 877, in run_sync_in_worker_thread
    return await future
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 807, in run
    result = context.run(func, *args)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 174, in _insert_sync
    obj = self.model_view.model()
TypeError: __init__() missing 1 required positional argument: 'user_id'
2023-06-27:21:44:50,917 ERROR    [application.py:516] __init__() missing 1 required positional argument: 'user_id'
Traceback (most recent call last):
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\application.py", line 514, in create
    obj = await model_view.insert_model(form.data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\models.py", line 1028, in insert_model
    return await Query(self).insert(data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 205, in insert
    return await anyio.to_thread.run_sync(self._insert_sync, data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\to_thread.py", line 33, in run_sync
    return await get_asynclib().run_sync_in_worker_thread(
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 877, in run_sync_in_worker_thread
    return await future
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 807, in run
    result = context.run(func, *args)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 174, in _insert_sync
    obj = self.model_view.model()
TypeError: __init__() missing 1 required positional argument: 'user_id'
2023-06-27:21:44:51,70 ERROR    [application.py:516] __init__() missing 1 required positional argument: 'user_id'
Traceback (most recent call last):
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\application.py", line 514, in create
    obj = await model_view.insert_model(form.data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\models.py", line 1028, in insert_model
    return await Query(self).insert(data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 205, in insert
    return await anyio.to_thread.run_sync(self._insert_sync, data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\to_thread.py", line 33, in run_sync
    return await get_asynclib().run_sync_in_worker_thread(
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 877, in run_sync_in_worker_thread
    return await future
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 807, in run
    result = context.run(func, *args)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 174, in _insert_sync
    obj = self.model_view.model()
TypeError: __init__() missing 1 required positional argument: 'user_id'
2023-06-27:21:44:51,413 ERROR    [application.py:516] __init__() missing 1 required positional argument: 'user_id'
Traceback (most recent call last):
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\application.py", line 514, in create
    obj = await model_view.insert_model(form.data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\models.py", line 1028, in insert_model
    return await Query(self).insert(data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 205, in insert
    return await anyio.to_thread.run_sync(self._insert_sync, data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\to_thread.py", line 33, in run_sync
    return await get_asynclib().run_sync_in_worker_thread(
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 877, in run_sync_in_worker_thread
    return await future
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 807, in run
    result = context.run(func, *args)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 174, in _insert_sync
    obj = self.model_view.model()
TypeError: __init__() missing 1 required positional argument: 'user_id'
2023-06-27:21:44:51,737 ERROR    [application.py:516] __init__() missing 1 required positional argument: 'user_id'
Traceback (most recent call last):
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\application.py", line 514, in create
    obj = await model_view.insert_model(form.data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\models.py", line 1028, in insert_model
    return await Query(self).insert(data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 205, in insert
    return await anyio.to_thread.run_sync(self._insert_sync, data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\to_thread.py", line 33, in run_sync
    return await get_asynclib().run_sync_in_worker_thread(
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 877, in run_sync_in_worker_thread
    return await future
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 807, in run
    result = context.run(func, *args)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 174, in _insert_sync
    obj = self.model_view.model()
TypeError: __init__() missing 1 required positional argument: 'user_id'
2023-06-27:21:44:51,961 ERROR    [application.py:516] __init__() missing 1 required positional argument: 'user_id'
Traceback (most recent call last):
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\application.py", line 514, in create
    obj = await model_view.insert_model(form.data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\models.py", line 1028, in insert_model
    return await Query(self).insert(data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 205, in insert
    return await anyio.to_thread.run_sync(self._insert_sync, data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\to_thread.py", line 33, in run_sync
    return await get_asynclib().run_sync_in_worker_thread(
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 877, in run_sync_in_worker_thread
    return await future
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\anyio\_backends\_asyncio.py", line 807, in run
    result = context.run(func, *args)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 174, in _insert_sync
    obj = self.model_view.model()
TypeError: __init__() missing 1 required positional argument: 'user_id'
2023-06-27:21:44:52,342 ERROR    [application.py:516] __init__() missing 1 required positional argument: 'user_id'
Traceback (most recent call last):
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\application.py", line 514, in create
    obj = await model_view.insert_model(form.data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\models.py", line 1028, in insert_model
    return await Query(self).insert(data)
  File "C:\Users\prp48\Desktop\Projects\Telegram\TelegramBotShop\venv\lib\site-packages\sqladmin\_queries.py", line 205, in insert
